expedition,accession,family,genus,species_epithet,locality,date,latitude,longitude,elevation,county,location,locality_habitat,plant_description,RNA,historical,Photo notes,HUH,NYBG,KIB,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE479,Orobanchaceae,Pedicularis,cephalantha,99,7/4/2019,"28°07'44.8"" N","101°09'40.5"" E",3720,Muli,"On offroad from S 216 North of Muli, near ridge with prayer flags.",Wet meadow.,-,,,,2,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE480,Orobanchaceae,Pedicularis,cephalantha,100,7/4/2019,"28°08'51.3"" N","101°09'48"" E",3500,Muli,On 216 North of Muli.,High alpine wet meadow on ridge.,-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE481,Orobanchaceae,Pedicularis,lachnoglossa,100,7/4/2019,"28°08'51.3"" N","101°09'48"" E",3500,Muli,On 216 North of Muli.,High alpine wet meadow on ridge.,-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE482,Orobanchaceae,Pedicularis,densispica,100,7/4/2019,"28°08'51.3"" N","101°09'48"" E",3500,Muli,On 216 North of Muli.,High alpine wet meadow on ridge.,-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE483,Orobanchaceae,Pedicularis,cephalantha,101,7/4/2019,"28°19'17.8"" N","101°10'01.5"" E",3931,Muli,On 216 N of Muli.,"Stream and roadside, meadow and shrubby hillside.",-,1,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE484,Orobanchaceae,Pedicularis,densispica,101,7/4/2019,"28°19'17.8"" N","101°10'01.5"" E",3931,Muli,On 216 N of Muli.,"Stream and roadside, meadow and shrubby hillside.",-,,,,2,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE485,Orobanchaceae,Pedicularis,siphonantha,101,7/4/2019,"28°19'17.8"" N","101°10'01.5"" E",3931,Muli,On 216 N of Muli.,"Stream and roadside, meadow and shrubby hillside.",-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE486,Orobanchaceae,Pedicularis,monbeigiana,101,7/4/2019,"28°19'17.8"" N","101°10'01.5"" E",3931,Muli,On 216 N of Muli.,"Stream and roadside, meadow and shrubby hillside.",-,,,,0,0,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE487,Orobanchaceae,Pedicularis,monbeigiana,102,7/4/2019,"28°19'20"" N","101°09'59"" E",3915,Muli,On S216 N of Muli.,Shrubby alpine meadow w/ rhododendrons and conifer forest nearby.,-,,,,2,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE488,Orobanchaceae,Pedicularis,steiningeri,102,7/4/2019,"28°19'20"" N","101°09'59"" E",3915,Muli,On S216 N of Muli.,Shrubby alpine meadow w/ rhododendrons and conifer forest nearby.,-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE489,Orobanchaceae,Cypripedium,sp.,102,7/4/2019,"28°19'20"" N","101°09'59"" E",3915,Muli,On S216 N of Muli.,Shrubby alpine meadow w/ rhododendrons and conifer forest nearby.,-,,,,1,0,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE490,Orobanchaceae,Pedicularis,integrifolia,102,7/4/2019,"28°19'20"" N","101°09'59"" E",3915,Muli,On S216 N of Muli.,Shrubby alpine meadow w/ rhododendrons and conifer forest nearby.,-,,,,2,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE491,Orobanchaceae,Pedicularis,cephalantha,102,7/4/2019,"28°19'20"" N","101°09'59"" E",3915,Muli,On S216 N of Muli.,Shrubby alpine meadow w/ rhododendrons and conifer forest nearby.,-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE492,Orobanchaceae,Pedicularis,lachnoglossa,102,7/4/2019,"28°19'20"" N","101°09'59"" E",3915,Muli,On S216 N of Muli.,Shrubby alpine meadow w/ rhododendrons and conifer forest nearby.,-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE493,Orobanchaceae,Pedicularis,rex,102,7/4/2019,"28°19'20"" N","101°09'59"" E",3915,Muli,On S216 N of Muli.,Shrubby alpine meadow w/ rhododendrons and conifer forest nearby.,-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE494,Orobanchaceae,Pedicularis,rhinanthoides,103,7/4/2019,"28°17'25"" N","101°9'17.8"" E",3397,Muli,On S216 N of Muli.,Disturbed grazed meadow near stream.,-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE495,Orobanchaceae,Pedicularis,fengii,103,7/4/2019,"28°17'25"" N","101°9'17.8"" E",3397,Muli,On S216 N of Muli.,Disturbed grazed meadow near stream.,-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE496,Orobanchaceae,Pedicularis,rex,103,7/4/2019,"28°17'25"" N","101°9'17.8"" E",3397,Muli,On S216 N of Muli.,Disturbed grazed meadow near stream.,-,,,,0,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE497,Orobanchaceae,Pedicularis,cephalantha,103,7/4/2019,"28°17'25"" N","101°9'17.8"" E",3397,Muli,On S216 N of Muli.,Disturbed grazed meadow near stream.,-,,,,0,0,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE498,Orobanchaceae,Pedicularis,longiflora,103,7/4/2019,"28°17'25"" N","101°9'17.8"" E",3397,Muli,On S216 N of Muli.,Disturbed grazed meadow near stream.,-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE499,Orobanchaceae,Pedicularis,rosea,103,7/4/2019,"28°17'25"" N","101°9'17.8"" E",3397,Muli,On S216 N of Muli.,Disturbed grazed meadow near stream.,-,,,,1,0,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE500,Orobanchaceae,Pedicularis,kansuensis,103,7/4/2019,"28°17'25"" N","101°9'17.8"" E",3397,Muli,On S216 N of Muli.,Disturbed grazed meadow near stream.,purple,,,,0,0,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE501,Orobanchaceae,Pedicularis,monbeigiana,103,7/4/2019,"28°17'25"" N","101°9'17.8"" E",3397,Muli,On S216 N of Muli.,Disturbed grazed meadow near stream.,-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE502,Orobanchaceae,Pedicularis,siphonantha,103,7/4/2019,"28°17'25"" N","101°9'17.8"" E",3397,Muli,On S216 N of Muli.,Disturbed grazed meadow near stream.,-,,,,0,0,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE503,Orobanchaceae,Pedicularis,rex,104,7/5/2019,"27°41'10.17"" N","101°13'25.08"" E",3230,Muli,On S216 S of Muli.,Disturbed rocky shrubby area w/ conifers nearby.,flower color?,2,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE504,Orobanchaceae,Pedicularis,oxycarpa,104,7/5/2019,"27°41'10.17"" N","101°13'25.08"" E",3230,Muli,On S216 S of Muli.,Disturbed rocky shrubby area w/ conifers nearby.,-,3,,,2,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE505,Orobanchaceae,Pedicularis,rex,105,7/5/2019,"27°32'4.46"" N","101°43'10.47"" E",3166,Muli,On S216 S of Muli.,Rocky shale on roadside.,white flowers,4,,,2,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE506,Orobanchaceae,Pedicularis,oxycarpa,105,7/5/2019,"27°32'4.46"" N","101°43'10.47"" E",3166,Muli,On S216 S of Muli.,Rocky shale on roadside.,-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE507,Orobanchaceae,Pedicularis,kansuensis,106,7/6/2019,"29°50'39"" N","102°2'42.7"" E",3237,Luding,On road from Moxizhen to Kanding.,Forest and rocky roadside cut on switchbacks.,pink,5,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE508,Orobanchaceae,Pedicularis,brevilabris,106,7/6/2019,"29°50'39"" N","102°2'42.7"" E",3237,Luding,On road from Moxizhen to Kanding.,Forest and rocky roadside cut on switchbacks.,-,6,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE509,Orobanchaceae,Pedicularis,davidii,106,7/6/2019,"29°50'39"" N","102°2'42.7"" E",3237,Luding,On road from Moxizhen to Kanding.,Forest and rocky roadside cut on switchbacks.,pink,7,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE510,Orobanchaceae,Pedicularis,rex,106,7/6/2019,"29°50'39"" N","102°2'42.7"" E",3237,Luding,On road from Moxizhen to Kanding.,Forest and rocky roadside cut on switchbacks.,red,8,,,2,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE511,Orobanchaceae,Pedicularis,brevilabris,107,7/6/2019,"29°52'53"" N","102°1'12"" E",3645,Luding,On road from Moxizhen to Kanding.,Alpine meadow near ridge.,-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE512,Orobanchaceae,Pedicularis,rhinanthoides,107,7/6/2019,"29°52'53"" N","102°1'12"" E",3645,Luding,On road from Moxizhen to Kanding.,Alpine meadow near ridge.,-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE513,Orobanchaceae,Pedicularis,kansuensis,107,7/6/2019,"29°52'53"" N","102°1'12"" E",3645,Luding,On road from Moxizhen to Kanding.,Alpine meadow near ridge.,-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE514,Orobanchaceae,Pedicularis,kansuensis,108,7/6/2019,"29°54'12.7"" N","101°59'58.6"" E",3979,Luding,On road from Moxizhen to Kanding.,Alpine meadow with scattered rhododendron shrubs.,light purple with dark purple venation/galea,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE515,Orobanchaceae,Pedicularis,rhynchodonta,108,7/6/2019,"29°54'12.7"" N","101°59'58.6"" E",3979,Luding,On road from Moxizhen to Kanding.,Alpine meadow with scattered rhododendron shrubs.,-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE516,Orobanchaceae,Pedicularis,delavayi,108,7/6/2019,"29°54'12.7"" N","101°59'58.6"" E",3979,Luding,On road from Moxizhen to Kanding.,Alpine meadow with scattered rhododendron shrubs.,-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE517,Orobanchaceae,Pedicularis,kansuensis,109,7/6/2019,"30°3'3"" N","101°57'45.5"" E",2549,Kanding,Rocky hillside on walking path off roadside in the city of Garze.,,purple,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE518,Orobanchaceae,Pedicularis,cranolopha,109,7/6/2019,"30°3'3"" N","101°57'45.5"" E",2549,Kanding,Rocky hillside on walking path off roadside in the city of Garze.,,forked,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE519,Orobanchaceae,Pedicularis,macrosiphon,109,7/6/2019,"30°3'3"" N","101°57'45.5"" E",2549,Kanding,Rocky hillside on walking path off roadside in the city of Garze.,,-,9,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE520,Orobanchaceae,Pedicularis,lachnoglossa,110,7/6/2019,"30°8'40.6"" N","101°51'33.5"" E",3790,Kanding,"At Mucho Lake, scenic spot of the Kanding Love Song.","Forest and burnt forest, streams.",-,,1997,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE521,Orobanchaceae,Pedicularis,kansuensis,110,7/6/2019,"30°8'40.6"" N","101°51'33.5"" E",3790,Kanding,"At Mucho Lake, scenic spot of the Kanding Love Song.","Forest and burnt forest, streams.",pink,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE522,Orobanchaceae,Pedicularis,rhinanthoides,110,7/6/2019,"30°8'40.6"" N","101°51'33.5"" E",3790,Kanding,"At Mucho Lake, scenic spot of the Kanding Love Song.","Forest and burnt forest, streams.",-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE523,Orobanchaceae,Pedicularis,fetisowii,110,7/6/2019,"30°8'40.6"" N","101°51'33.5"" E",3790,Kanding,"At Mucho Lake, scenic spot of the Kanding Love Song.","Forest and burnt forest, streams.",-,10,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE524,Orobanchaceae,Pedicularis,brevilabris,111,7/6/2019,"30°10'14.4"" N","101°52'9.5"" E",3555,Kanding,At hot springs at Mucho Lake.,Mossy forest and roadside.,-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE525,Orobanchaceae,Pedicularis,kansuensis,112,7/6/2019,"30°11'33.5"" N","101°52'39"" E",3312,Kanding,"At Mucho Lake, scenic spot of the Kanding Love Song.",At fragrant lawn.,-,,,,0,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE526,Orobanchaceae,Pedicularis,rhinanthoides,112,7/6/2019,"30°11'33.5"" N","101°52'39"" E",3312,Kanding,"At Mucho Lake, scenic spot of the Kanding Love Song.",At fragrant lawn.,-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE527,Orobanchaceae,Pedicularis,kansuensis,113,7/7/2019,"30°0'46.4"" N","101°51'45.8"" E",3525,Kanding,On G318 from Kanding to Xinduqiao.,Rocky alpine meadow with shrubs and a stream.,pink,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE528,Orobanchaceae,Pedicularis,kansuensis,113,7/7/2019,"30°0'46.4"" N","101°51'45.8"" E",3525,Kanding,On G318 from Kanding to Xinduqiao.,Rocky alpine meadow with shrubs and a stream.,white,13,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE529,Orobanchaceae,Pedicularis,rhinanthoides,113,7/7/2019,"30°0'46.4"" N","101°51'45.8"" E",3525,Kanding,On G318 from Kanding to Xinduqiao.,Rocky alpine meadow with shrubs and a stream.,-,,1997,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE530,Orobanchaceae,Pedicularis,siphonantha,113,7/7/2019,"30°0'46.4"" N","101°51'45.8"" E",3525,Kanding,On G318 from Kanding to Xinduqiao.,Rocky alpine meadow with shrubs and a stream.,-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE531,Orobanchaceae,Pedicularis,longiflora,113,7/7/2019,"30°0'46.4"" N","101°51'45.8"" E",3525,Kanding,On G318 from Kanding to Xinduqiao.,Rocky alpine meadow with shrubs and a stream.,-,12,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE532,Orobanchaceae,Pedicularis,dolichoglossa,113,7/7/2019,"30°0'46.4"" N","101°51'45.8"" E",3525,Kanding,On G318 from Kanding to Xinduqiao.,Rocky alpine meadow with shrubs and a stream.,-,11,1997,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE533,Orobanchaceae,Pedicularis,urceolata,114,7/7/2019,"30°2'25"" N","101°50'16"" E",3776,Kanding,On G318 from Kanding to Xinduqiao.,Rocky meadow near a stream.,-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE534,Orobanchaceae,Pedicularis,rhodotricha,114,7/7/2019,"30°2'25"" N","101°50'16"" E",3776,Kanding,On G318 from Kanding to Xinduqiao.,Rocky meadow near a stream.,-,14,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE535,Orobanchaceae,Pedicularis,rhinanthoides,114,7/7/2019,"30°2'25"" N","101°50'16"" E",3776,Kanding,On G318 from Kanding to Xinduqiao.,Rocky meadow near a stream.,-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE536,Orobanchaceae,Pedicularis,lachnoglossa,114,7/7/2019,"30°2'25"" N","101°50'16"" E",3776,Kanding,On G318 from Kanding to Xinduqiao.,Rocky meadow near a stream.,-,15,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE537,Orobanchaceae,Pedicularis,integrifolia,114,7/7/2019,"30°2'25"" N","101°50'16"" E",3776,Kanding,On G318 from Kanding to Xinduqiao.,Rocky meadow near a stream.,-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE538,Orobanchaceae,Pedicularis,kansuensis,114,7/7/2019,"30°2'25"" N","101°50'16"" E",3776,Kanding,On G318 from Kanding to Xinduqiao.,Rocky meadow near a stream.,pink,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE539,Orobanchaceae,Pedicularis,brevilabris,114,7/7/2019,"30°2'25"" N","101°50'16"" E",3776,Kanding,On G318 from Kanding to Xinduqiao.,Rocky meadow near a stream.,-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE540,Orobanchaceae,Pedicularis,szetschuanica,114,7/7/2019,"30°2'25"" N","101°50'16"" E",3776,Kanding,On G318 from Kanding to Xinduqiao.,Rocky meadow near a stream.,-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE541,Orobanchaceae,Pedicularis,siphonantha,114,7/7/2019,"30°2'25"" N","101°50'16"" E",3776,Kanding,On G318 from Kanding to Xinduqiao.,Rocky meadow near a stream.,-,16,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE542,Orobanchaceae,Pedicularis,cinerascens,115,7/7/2019,"30°4'28.4"" N","101°48'15"" E",4304,Kanding,On G318 from Kanding to Xinduqiao. High mountain pass near Buddhist monument.,"Wet alpine meadow, heavy mist, scattered shrubs.","white flowers, purple galea",,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE543,Orobanchaceae,Pedicularis,rhynchodonta,115,7/7/2019,"30°4'28.4"" N","101°48'15"" E",4304,Kanding,On G318 from Kanding to Xinduqiao. High mountain pass near Buddhist monument.,"Wet alpine meadow, heavy mist, scattered shrubs.",-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE544,Orobanchaceae,Pedicularis,cheilanthifolia,115,7/7/2019,"30°4'28.4"" N","101°48'15"" E",4304,Kanding,On G318 from Kanding to Xinduqiao. High mountain pass near Buddhist monument.,"Wet alpine meadow, heavy mist, scattered shrubs.","white flowers, purple galea",,,,1,2,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE545,Orobanchaceae,Pedicularis,delavayi,115,7/7/2019,"30°4'28.4"" N","101°48'15"" E",4304,Kanding,On G318 from Kanding to Xinduqiao. High mountain pass near Buddhist monument.,"Wet alpine meadow, heavy mist, scattered shrubs.",-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE546,Orobanchaceae,Pedicularis,urceolata,115,7/7/2019,"30°4'28.4"" N","101°48'15"" E",4304,Kanding,On G318 from Kanding to Xinduqiao. High mountain pass near Buddhist monument.,"Wet alpine meadow, heavy mist, scattered shrubs.",-,19,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE547,Orobanchaceae,Pedicularis,verticillata,115,7/7/2019,"30°4'28.4"" N","101°48'15"" E",4304,Kanding,On G318 from Kanding to Xinduqiao. High mountain pass near Buddhist monument.,"Wet alpine meadow, heavy mist, scattered shrubs.",-,,,,1,2,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE548,Orobanchaceae,Pedicularis,rhodotricha,115,7/7/2019,"30°4'28.4"" N","101°48'15"" E",4304,Kanding,On G318 from Kanding to Xinduqiao. High mountain pass near Buddhist monument.,"Wet alpine meadow, heavy mist, scattered shrubs.",-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE549,Orobanchaceae,Pedicularis,souliei,115,7/7/2019,"30°4'28.4"" N","101°48'15"" E",4304,Kanding,On G318 from Kanding to Xinduqiao. High mountain pass near Buddhist monument.,"Wet alpine meadow, heavy mist, scattered shrubs.",-,18,,,1,2,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE550,Orobanchaceae,Pedicularis,mussotii,115,7/7/2019,"30°4'28.4"" N","101°48'15"" E",4304,Kanding,On G318 from Kanding to Xinduqiao. High mountain pass near Buddhist monument.,"Wet alpine meadow, heavy mist, scattered shrubs.",-,17,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE551,Orobanchaceae,Pedicularis,lachnoglossa,116,7/7/2019,"30°17'18"" N","101°31'53.7"" E",3667,Kanding,On S215 S of Bamei.,Rocky forested area with scattered boulders.,-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE552,Orobanchaceae,Pedicularis,densispica,116,7/7/2019,"30°17'18"" N","101°31'53.7"" E",3667,Kanding,On S215 S of Bamei.,Rocky forested area with scattered boulders.,-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE553,Orobanchaceae,Pedicularis,decora,116,7/7/2019,"30°17'18"" N","101°31'53.7"" E",3667,Kanding,On S215 S of Bamei.,Rocky forested area with scattered boulders.,-,,1997,,1,2,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE554,Orobanchaceae,Pedicularis,densispica,34,7/8/2019,"30°38'35.2""N","101°24'14.9"" E",3587,Dawu,On road from Bamei to Dawu.,Wet meadow beside stream.,-,22,,,1,2,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE555,Orobanchaceae,Pedicularis,cranolopha,35,7/8/2019,"30°42'42.6"" N","101°21'51.6"" E",3761,Dawu,Road from Bamei to Dawu.,Meadow with stream and scattered shrubs.,forked galea,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE556,Orobanchaceae,Pedicularis,lachnoglossa,36,7/8/2019,"30°44'26.3"" N","101°20'03.7"" E",3845,Dawu,On road from Bamei to Dawu.,"Hilly area, Kobresia meadow at bottom and shrubby on slopes.",-,,,,1,2,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE557,Orobanchaceae,Pedicularis,kansuensis,36,7/8/2019,"30°44'26.3"" N","101°20'03.7"" E",3845,Dawu,On road from Bamei to Dawu.,"Hilly area, Kobresia meadow at bottom and shrubby on slopes.",pale yellow,,,,1,3,2,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE558,Orobanchaceae,Pedicularis,integrifolia,36,7/8/2019,"30°44'26.3"" N","101°20'03.7"" E",3845,Dawu,On road from Bamei to Dawu.,"Hilly area, Kobresia meadow at bottom and shrubby on slopes.",-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE559,Orobanchaceae,Pedicularis,szetschuanica,36,7/8/2019,"30°44'26.3"" N","101°20'03.7"" E",3845,Dawu,On road from Bamei to Dawu.,"Hilly area, Kobresia meadow at bottom and shrubby on slopes.",purple flowers,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE560,Orobanchaceae,Pedicularis,cranolopha,38,7/10/2019,"30°49'36.4"" N","101°16'56.2"" E",3550,Dawu,On road from Bamei to Dawu.,Wet meadow with grazing horses and adjacent shrubby hillside.,-,24,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE561,Orobanchaceae,Pedicularis,rhinanthoides,38,7/10/2019,"30°49'36.4"" N","101°16'56.2"" E",3550,Dawu,On road from Bamei to Dawu.,Wet meadow with grazing horses and adjacent shrubby hillside.,-,25,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE562,Ericaceae,Monotropa,sp.,41,7/11/2019,"31°12'03.7"" N","100°51'28.4"" E",3090,Luhuo,On road from Dawu to Luhuo just before Rendaxiang.,Scrubby hillside and disturbed meadow near Renda village; rocky soil.,-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE563,Orobanchaceae,Pedicularis,pseudomelampyriflora,41,7/11/2019,"31°12'03.7"" N","100°51'28.4"" E",3090,Luhuo,On road from Dawu to Luhuo just before Rendaxiang.,Scrubby hillside and disturbed meadow near Renda village; rocky soil.,-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE564,Orobanchaceae,Pedicularis,lachnoglossa,41,7/11/2019,"31°12'03.7"" N","100°51'28.4"" E",3090,Luhuo,On road from Dawu to Luhuo just before Rendaxiang.,Scrubby hillside and disturbed meadow near Renda village; rocky soil.,-,,,,1,0,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE565,Orobanchaceae,Pedicularis,pseudomelampyriflora,40,7/11/2019,"31°08'49.3"" N","100°54'00.1"" E",3074,Dawu,On road from Bamei to Dawu.,Rocky slope with meadow on top.,-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE566,Orobanchaceae,Pedicularis,batangensis,117,7/11/2019,"30°53'48.8"" N","101°7'6"" E",3121,Dawu,"On road south from Dawu towards Yajiang, north of Warixiang, on road following Xianshui River.","Rocky grazed steep slope on S face slope, mossy forested on N face.",white w/ purple galea,28,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE567,Orobanchaceae,Orobanche,sp.,117,7/11/2019,"30°53'48.8"" N","101°7'6"" E",3121,Dawu,"On road south from Dawu towards Yajiang, north of Warixiang, on road following Xianshui River.","Rocky grazed steep slope on S face slope, mossy forested on N face.",-,,,,1,0,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE568,Orobanchaceae,Pedicularis,lachnoglossa,117,7/11/2019,"30°53'48.8"" N","101°7'6"" E",3121,Dawu,"On road south from Dawu towards Yajiang, north of Warixiang, on road following Xianshui River.","Rocky grazed steep slope on S face slope, mossy forested on N face.",-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE569,Orobanchaceae,Pedicularis,cranolopha,117,7/11/2019,"30°53'48.8"" N","101°7'6"" E",3121,Dawu,"On road south from Dawu towards Yajiang, north of Warixiang, on road following Xianshui River.","Rocky grazed steep slope on S face slope, mossy forested on N face.",no fork,,,,1,1,1,,,,,,,,,,,,
